ObjID,raMean,decMean,zMeanPSFMag,zMeanKronMag,nDetections,zQfPerfect
107983339959645663,333.99599713,-0.01232781,19.0319004058838,19.1411991119385,80,0.999149978160858
107983339982664153,333.99825499,-0.01361359,20.7894992828369,20.0874996185303,18,0.998607993125916
107993340038738481,334.00388223,-0.00163609,19.184700012207,17.451000213623,78,0.998989999294281
107993340021574948,334.00240353,-0.00455724,13.3015003204346,13.353099822998,91,0.998601019382477
107983339999278929,333.99997118,-0.00968793,20.8426990509033,20.6406002044678,31,0.99804300069809
107993339965896682,333.99664048,-0.00314976,20.9675006866455,-999,21,0.998583972454071
107793339012777927,333.90127623,-0.16864799,20.6959991455078,20.1324996948242,58,0.999271988868713
107793339061140227,333.90614229,-0.17517979,20.0666999816895,20.2385005950928,51,0.999199986457825
107813339150621861,333.91505854,-0.15715008,13.4415998458862,13.4860000610352,86,0.999235987663269
107813339140334331,333.91403529,-0.15516919,20.9109992980957,20.2593002319336,7,0.999194025993347
107823339059995173,333.9060209,-0.14607756,17.3584003448486,17.4465999603271,91,0.999028027057648
107823339069162856,333.90694511,-0.14800091,16.1758995056152,16.2299995422363,90,0.99951297044754
107803339065282647,333.9065406,-0.16481322,20.9908008575439,21.0548992156982,20,0.998113989830017
107803338952793178,333.89529643,-0.16440931,15.5592002868652,15.6131000518799,76,0.999669015407562
107803339029948513,333.90303148,-0.15995717,19.4762001037598,19.5870990753174,81,0.99956202507019
107983338138256775,333.8138225,-0.01136216,19.0671005249023,19.1525001525879,76,0.998618006706238
107973338086913926,333.80869976,-0.02213058,21.2581005096436,-999,19,0.99822998046875
107973338148122687,333.81483393,-0.02313535,20.378999710083,19.3511009216309,58,0.999051988124847
107973338161817235,333.81620112,-0.01927549,20.7017993927002,19.9099998474121,40,0.998919010162354
107973338122589282,333.81229532,-0.01759173,21.4465999603271,-999,17,0.978417992591858
107943338132899706,333.81329685,-0.04227853,16.8981990814209,16.9608993530273,66,0.999080002307892
107943338171195478,333.81712929,-0.04580737,17.7206001281738,17.8094005584717,71,0.998982012271881
107943338172177810,333.81724591,-0.04391403,21.3731002807617,21.2821006774902,24,0.998073995113373
107963338082745500,333.80821841,-0.02915098,21.2031993865967,20.7031002044678,22,0.998134016990662
107963338049488077,333.8049509,-0.02695994,18.3173007965088,18.4519996643066,74,0.998161017894745
107953338121248927,333.81206393,-0.03459565,20.1357002258301,19.4545001983643,63,0.999625980854034
107963338099431734,333.80977487,-0.03215738,21.2506008148193,20.5944004058838,19,0.998529970645905
107953338107500137,333.81075194,-0.04192787,16.8325004577637,16.9022006988525,66,0.999621987342834
107953338088676290,333.80889602,-0.03673684,19.2120990753174,18.2847995758057,57,0.998760998249054
107953338088786918,333.80889696,-0.03624544,19.4120998382568,19.3516006469727,13,0.998740971088409
107953338358007450,333.83582421,-0.03583488,20.7929992675781,20.1121006011963,40,0.998634994029999
107973338273140646,333.82732545,-0.02482804,17.4032001495361,17.4794006347656,70,0.999671995639801
107963338322861149,333.83235983,-0.03274478,20.9640998840332,21.2192993164063,20,0.99839198589325
107953338197224687,333.81972895,-0.03811262,18.7889995574951,18.9305992126465,67,0.999293029308319
107973338197081052,333.81972086,-0.02448772,17.2005004882813,17.2749004364014,77,0.999040007591248
107963338167655280,333.81668123,-0.02926232,20.7057991027832,20.4123001098633,42,0.999341011047363
107953338200719144,333.82006621,-0.03441626,18.9333992004395,19.0412998199463,62,0.998682975769043
