Slice center (h^-1 Mpc), Completeness
5.526612316987761005e+03,9.596236029498200759e-01
5.526712318136250360e+03,9.596511499734480255e-01
5.526812319284739715e+03,9.596786881908354605e-01
5.526912320433229979e+03,9.597062176011791346e-01
5.527012321581720244e+03,9.597337382036754683e-01
5.527112322730210508e+03,9.597612499975215483e-01
5.527212323878699863e+03,9.597887529819143504e-01
5.527312325027189218e+03,9.598162471560515163e-01
5.527412326175679482e+03,9.598437325191310210e-01
5.527512327324169746e+03,9.598712090703507283e-01
5.527612328472659101e+03,9.598986768089085020e-01
5.527712329621149365e+03,9.599261357340032053e-01
5.527812330769638720e+03,9.599535858448330350e-01
5.527912331918128984e+03,9.599810271405975204e-01
5.528012333066619249e+03,9.600084596204955245e-01
5.528112334215108604e+03,9.600358832837262435e-01
5.528212335363598868e+03,9.600632981294896506e-01
5.528312336512088223e+03,9.600907041569853861e-01
5.528412337660578487e+03,9.601181013654139784e-01
5.528512338809068751e+03,9.601454897539754008e-01
5.528612339957558106e+03,9.601728693218702926e-01
5.528712341106047461e+03,9.602002400682995154e-01
5.528812342254537725e+03,9.602276019924645967e-01
5.528912343403027990e+03,9.602549550935665090e-01
5.529012344551518254e+03,9.602822993708068910e-01
5.529112345700007609e+03,9.603096348233872703e-01
5.529212346848496964e+03,9.603369614505100627e-01
5.529312347996987228e+03,9.603642792513777948e-01
5.529412349145477492e+03,9.603915882251926606e-01
5.529512350293967756e+03,9.604188883711576308e-01
5.529612351442457111e+03,9.604461796884753433e-01
5.529712352590946466e+03,9.604734621763493241e-01
5.529812353739436730e+03,9.605007358339835433e-01
5.529912354887926995e+03,9.605280006605811938e-01
5.530012356036417259e+03,9.605552566553465788e-01
5.530112357184906614e+03,9.605825038174835573e-01
5.530212358333395969e+03,9.606097421461968766e-01
5.530312359481886233e+03,9.606369716406915060e-01
5.530412360630376497e+03,9.606641923001721928e-01
5.530512361778866762e+03,9.606914041238441282e-01
5.530612362927356116e+03,9.607186071109126146e-01
5.530712364075845471e+03,9.607458012605833986e-01
5.530812365224335736e+03,9.607729865720628926e-01
5.530912366372826000e+03,9.608001630445570651e-01
5.531012367521315355e+03,9.608273306772718847e-01
5.531112368669805619e+03,9.608544894694145411e-01
5.531212369818294974e+03,9.608816394201916689e-01
5.531312370966785238e+03,9.609087805288106798e-01
5.531412372115275502e+03,9.609359127944788748e-01
5.531512373263764857e+03,9.609630362164036654e-01
5.531612374412254212e+03,9.609901507937931298e-01
5.531712375560744476e+03,9.610172565258555677e-01
5.531812376709234741e+03,9.610443534117992792e-01
5.531912377857725005e+03,9.610714414508326753e-01
5.532012379006214360e+03,9.610985206421646110e-01
5.532112380154703715e+03,9.611255909850042745e-01
5.532212381303193979e+03,9.611526524785612979e-01
5.532312382451684243e+03,9.611797051220449806e-01
5.532412383600174508e+03,9.612067489146651766e-01
5.532512384748663862e+03,9.612337838556317404e-01
5.532612385897153217e+03,9.612608099441553033e-01
5.532712387045643482e+03,9.612878271794464968e-01
5.532812388194133746e+03,9.613148355607160633e-01
5.532912389342624010e+03,9.613418350871749674e-01
5.533012390491113365e+03,9.613688257580341734e-01
5.533112391639602720e+03,9.613958075725056451e-01
5.533212392788092984e+03,9.614227805298012353e-01
5.533312393936583248e+03,9.614497446291329075e-01
5.533412395085073513e+03,9.614766998697127365e-01
5.533512396233562868e+03,9.615036462507531301e-01
5.533612397382052222e+03,9.615305837714669401e-01
5.533712398530542487e+03,9.615575124310675736e-01
5.533812399679032751e+03,9.615844322287679935e-01
5.533912400827523015e+03,9.616113431637816067e-01
5.534012401976012370e+03,9.616382452353219312e-01
5.534112403124501725e+03,9.616651384426031512e-01
5.534212404272991989e+03,9.616920227848398950e-01
5.534312405421482254e+03,9.617188982612461245e-01
5.534412406569972518e+03,9.617457648710368012e-01
5.534512407718461873e+03,9.617726226134264422e-01
5.534612408866951228e+03,9.617994714876305640e-01
5.534712410015441492e+03,9.618263114928647939e-01
5.534812411163931756e+03,9.618531426283446484e-01
5.534912412312421111e+03,9.618799648932857549e-01
5.535012413460911375e+03,9.619067782869048511e-01
5.535112414609400730e+03,9.619335828084177864e-01
5.535212415757890994e+03,9.619603784570416316e-01
5.535312416906381259e+03,9.619871652319932354e-01
5.535412418054870614e+03,9.620139431324894463e-01
5.535512419203359968e+03,9.620407121577477794e-01
5.535612420351850233e+03,9.620674723069861933e-01
5.535712421500340497e+03,9.620942235794224251e-01
5.535812422648830761e+03,9.621209659742744336e-01
5.535912423797320116e+03,9.621476994907603997e-01
5.536012424945809471e+03,9.621744241280992815e-01
5.536112426094299735e+03,9.622011398855100373e-01
5.536212427242790000e+03,9.622278467622116249e-01
5.536312428391280264e+03,9.622545447574233357e-01
5.536412429539769619e+03,9.622812338703645718e-01
5.536512430688258974e+03,9.623079141002554016e-01
5.536612431836749238e+03,9.623345854463161153e-01
5.536712432985239502e+03,9.623612479077668924e-01
5.536812434133729766e+03,9.623879014838281343e-01
5.536912435282219121e+03,9.624145461737205753e-01
5.537012436430708476e+03,9.624411819766655052e-01
5.537112437579198740e+03,9.624678088918844354e-01
5.537212438727689005e+03,9.624944269185986556e-01
5.537312439876179269e+03,9.625210360560300105e-01
5.537412441024668624e+03,9.625476363034003446e-01
5.537512442173157979e+03,9.625742276599320579e-01
5.537612443321648243e+03,9.626008101248479942e-01
5.537712444470138507e+03,9.626273836973706644e-01
5.537812445618628772e+03,9.626539483767231342e-01
5.537912446767118126e+03,9.626805041621284698e-01
5.538012447915607481e+03,9.627070510528104030e-01
5.538112449064097746e+03,9.627335890479928882e-01
5.538212450212588010e+03,9.627601181468997682e-01
5.538312451361077365e+03,9.627866383487549973e-01
5.538412452509567629e+03,9.628131496527835287e-01
5.538512453658056984e+03,9.628396520582096496e-01
5.538612454806547248e+03,9.628661455642588685e-01
5.538712455955037512e+03,9.628926301701561385e-01
5.538812457103526867e+03,9.629191058751267462e-01
5.538912458252016222e+03,9.629455726783965330e-01
5.539012459400506486e+03,9.629720305791918955e-01
5.539112460548996751e+03,9.629984795767386752e-01
5.539212461697487015e+03,9.630249196702634906e-01
5.539312462845976370e+03,9.630513508589926275e-01
5.539412463994465725e+03,9.630777731421533705e-01
5.539512465142955989e+03,9.631041865189731155e-01
5.539612466291446253e+03,9.631305909886791472e-01
5.539712467439936518e+03,9.631569865504990835e-01
5.539812468588425872e+03,9.631833732036606532e-01
5.539912469736915227e+03,9.632097509473922514e-01
5.540012470885405492e+03,9.632361197809227171e-01
5.540112472033895756e+03,9.632624797034802233e-01
5.540212473182386020e+03,9.632888307142939421e-01
5.540312474330875375e+03,9.633151728125926017e-01
5.540412475479364730e+03,9.633415059976059291e-01
5.540512476627854994e+03,9.633678302685639849e-01
5.540612477776345258e+03,9.633941456246961632e-01
5.540712478924835523e+03,9.634204520652327464e-01
5.540812480073324878e+03,9.634467495894040168e-01
5.540912481221814232e+03,9.634730381964407009e-01
5.541012482370304497e+03,9.634993178855739693e-01
5.541112483518794761e+03,9.635255886560347705e-01
5.541212484667285025e+03,9.635518505070543860e-01
5.541312485815774380e+03,9.635781034378644305e-01
5.541412486964263735e+03,9.636043474476968518e-01
5.541512488112753999e+03,9.636305825357839305e-01
5.541612489261244264e+03,9.636568087013580586e-01
5.541712490409733618e+03,9.636830259436514057e-01
5.541812491558223883e+03,9.637092342618974738e-01
5.541912492706713238e+03,9.637354336553287659e-01
5.542012493855203502e+03,9.637616241231792280e-01
5.542112495003693766e+03,9.637878056646821401e-01
5.542212496152183121e+03,9.638139782790712262e-01
5.542312497300672476e+03,9.638401419655807656e-01
5.542412498449162740e+03,9.638662967234452594e-01
5.542512499597653004e+03,9.638924425518992090e-01
5.542612500746143269e+03,9.639185794501774485e-01
5.542712501894632624e+03,9.639447074175148122e-01
5.542812503043121978e+03,9.639708264531468007e-01
5.542912504191612243e+03,9.639969365563092474e-01
5.543012505340102507e+03,9.640230377262378747e-01
5.543112506488592771e+03,9.640491299621687382e-01
5.543212507637082126e+03,9.640752132633377824e-01
5.543312508785571481e+03,9.641012876289819511e-01
5.543412509934061745e+03,9.641273530583382989e-01
5.543512511082552010e+03,9.641534095506436586e-01
5.543612512231042274e+03,9.641794571051351959e-01
5.543712513379531629e+03,9.642054957210505206e-01
5.543812514528020984e+03,9.642315253976274647e-01
5.543912515676511248e+03,9.642575461341043042e-01
5.544012516825001512e+03,9.642835579297193149e-01
5.544112517973491777e+03,9.643095607837108840e-01
5.544212519121981131e+03,9.643355546953176205e-01
5.544312520270470486e+03,9.643615396637789106e-01
5.544412521418960750e+03,9.643875156883341404e-01
5.544512522567451015e+03,9.644134827682226963e-01
5.544612523715941279e+03,9.644394409026842974e-01
5.544712524864430634e+03,9.644653900909588851e-01
5.544812526012919989e+03,9.644913303322869558e-01
5.544912527161410253e+03,9.645172616259092280e-01
5.545012528309900517e+03,9.645431839710661981e-01
5.545112529458389872e+03,9.645690973669988066e-01
5.545212530606880136e+03,9.645950018129486603e-01
5.545312531755369491e+03,9.646208973081570326e-01
5.545412532903859756e+03,9.646467838518659743e-01
5.545512534052350020e+03,9.646726614433173141e-01
5.545612535200839375e+03,9.646985300817531028e-01
5.545712536349328730e+03,9.647243897664161683e-01
5.545812537497818994e+03,9.647502404965495604e-01
5.545912538646309258e+03,9.647760822713958850e-01
5.546012539794799522e+03,9.648019150901985252e-01
5.546112540943288877e+03,9.648277389522007530e-01
5.546212542091778232e+03,9.648535538566465064e-01
5.546312543240268496e+03,9.648793598027801677e-01
5.546412544388758761e+03,9.649051567898456749e-01
5.546512545537249025e+03,9.649309448170875214e-01
5.546612546685738380e+03,9.649567238837502003e-01
5.546712547834227735e+03,9.649824939890790931e-01
5.546812548982717999e+03,9.650082551323195812e-01
5.546912550131208263e+03,9.650340073127170459e-01
5.547012551279698528e+03,9.650597505295172018e-01
5.547112552428187882e+03,9.650854847819656523e-01
5.547212553576677237e+03,9.651112100693091111e-01
5.547312554725167502e+03,9.651369263907941809e-01
5.547412555873657766e+03,9.651626337456674642e-01
5.547512557022148030e+03,9.651883321331758969e-01
5.547612558170637385e+03,9.652140215525665257e-01
5.547712559319126740e+03,9.652397020030870634e-01
5.547812560467617004e+03,9.652653734839855559e-01
5.547912561616107268e+03,9.652910359945096053e-01
5.548012562764597533e+03,9.653166895339075904e-01
5.548112563913086888e+03,9.653423341014277792e-01
5.548212565061576242e+03,9.653679696963191059e-01
5.548312566210066507e+03,9.653935963178308377e-01
5.548412567358556771e+03,9.654192139652119087e-01
5.548512568507046126e+03,9.654448226377115860e-01
5.548612569655536390e+03,9.654704223345801362e-01
5.548712570804025745e+03,9.654960130550670483e-01
5.548812571952516009e+03,9.655215947984230329e-01
5.548912573101006274e+03,9.655471675638983564e-01
5.549012574249495628e+03,9.655727313507435072e-01
5.549112575397984983e+03,9.655982861582096399e-01
5.549212576546475248e+03,9.656238319855484642e-01
5.549312577694965512e+03,9.656493688320109126e-01
5.549412578843455776e+03,9.656748966968489167e-01
5.549512579991945131e+03,9.657004155793142974e-01
5.549612581140434486e+03,9.657259254786593194e-01
5.549712582288924750e+03,9.657514263941368027e-01
5.549812583437415014e+03,9.657769183249992340e-01
5.549912584585905279e+03,9.658024012704996553e-01
5.550012585734394634e+03,9.658278752298909975e-01
5.550112586882883988e+03,9.658533402024270798e-01
5.550212588031374253e+03,9.658787961873617212e-01
5.550312589179864517e+03,9.659042431839487408e-01
5.550412590328354781e+03,9.659296811914424019e-01
5.550512591476844136e+03,9.659551102090968566e-01
5.550612592625333491e+03,9.659805302361672563e-01
5.550712593773823755e+03,9.660059412719087524e-01
5.550812594922314020e+03,9.660313433155762741e-01
5.550912596070804284e+03,9.660567363664253060e-01
5.551012597219293639e+03,9.660821204237113324e-01
5.551112598367782994e+03,9.661074954866907261e-01
5.551212599516273258e+03,9.661328615546198595e-01
5.551312600664763522e+03,9.661582186267549943e-01
5.551412601813253787e+03,9.661835667023528362e-01
5.551512602961743141e+03,9.662089057806700909e-01
5.551612604110232496e+03,9.662342358609644632e-01
5.551712605258722760e+03,9.662595569424933251e-01
5.551812606407213025e+03,9.662848690245144923e-01
5.551912607555702380e+03,9.663101721062855587e-01
5.552012608704192644e+03,9.663354661870653395e-01
5.552112609852681999e+03,9.663607512661117616e-01
5.552212611001172263e+03,9.663860273426839731e-01
5.552312612149662527e+03,9.664112944160409002e-01
5.552412613298151882e+03,9.664365524854414691e-01
5.552512614446641237e+03,9.664618015501453829e-01
5.552612615595131501e+03,9.664870416094126782e-01
5.552712616743621766e+03,9.665122726625030580e-01
5.552812617892112030e+03,9.665374947086768920e-01
5.552912619040601385e+03,9.665627077471942163e-01
5.553012620189090740e+03,9.665879117773162887e-01
5.553112621337581004e+03,9.666131067983040337e-01
5.553212622486071268e+03,9.666382928094187088e-01
5.553312623634561533e+03,9.666634698099217937e-01
5.553412624783050887e+03,9.666886377990746571e-01
5.553512625931540242e+03,9.667137967761396666e-01
5.553612627080030506e+03,9.667389467403793013e-01
5.553712628228520771e+03,9.667640876910558179e-01
5.553812629377011035e+03,9.667892196274319172e-01
5.553912630525500390e+03,9.668143425487704112e-01
5.554012631673989745e+03,9.668394564543347780e-01
5.554112632822480009e+03,9.668645613433888286e-01
5.554212633970970273e+03,9.668896572151960411e-01
5.554312635119460538e+03,9.669147440690204487e-01
5.554412636267949892e+03,9.669398219041259734e-01
5.554512637416439247e+03,9.669648907197775367e-01
5.554612638564929512e+03,9.669899505152400598e-01
5.554712639713419776e+03,9.670150012897783531e-01
5.554812640861910040e+03,9.670400430426575600e-01
5.554912642010399395e+03,9.670650757731431568e-01
5.555012643158888750e+03,9.670900994805010642e-01
5.555112644307379014e+03,9.671151141639975357e-01
5.555212645455869279e+03,9.671401198228987139e-01
5.555312646604359543e+03,9.671651164564709635e-01
5.555412647752848898e+03,9.671901040639808711e-01
5.555512648901338252e+03,9.672150826446958005e-01
5.555612650049828517e+03,9.672400521978832266e-01
5.555712651198318781e+03,9.672650127228104022e-01
5.555812652346808136e+03,9.672899642187449132e-01
5.555912653495298400e+03,9.673149066849552336e-01
5.556012654643787755e+03,9.673398401207093933e-01
5.556112655792278019e+03,9.673647645252760885e-01
5.556212656940768284e+03,9.673896798979240153e-01
5.556312658089257638e+03,9.674145862379220917e-01
5.556412659237746993e+03,9.674394835445397911e-01
5.556512660386237258e+03,9.674643718170468087e-01
5.556612661534727522e+03,9.674892510547128399e-01
5.556712662683217786e+03,9.675141212568079130e-01
5.556812663831707141e+03,9.675389824226020563e-01
5.556912664980196496e+03,9.675638345513660754e-01
5.557012666128686760e+03,9.675886776423709978e-01
5.557112667277177025e+03,9.676135116948877402e-01
5.557212668425667289e+03,9.676383367081875519e-01
5.557312669574156644e+03,9.676631526815419049e-01
5.557412670722645998e+03,9.676879596142226037e-01
5.557512671871136263e+03,9.677127575055022302e-01
5.557612673019626527e+03,9.677375463546527001e-01
5.557712674168116791e+03,9.677623261609465954e-01
5.557812675316606146e+03,9.677870969236567200e-01
5.557912676465095501e+03,9.678118586420560998e-01
5.558012677613585765e+03,9.678366113154185379e-01
5.558112678762076030e+03,9.678613549430173935e-01
5.558212679910566294e+03,9.678860895241262474e-01
5.558312681059055649e+03,9.679108150580193470e-01
